ts,event_type,user_id,date_from,date_to,origin,destination,num_adults,num_children
2017-04-28 00:35:29,search,2c6c59,2017-05-03,2017-05-03,PAR,LAX,1,0
2017-04-27 18:02:09,search,dcaa38,2017-06-17,2017-06-17,NCE,FRA,1,0
2017-04-27 14:44:03,search,844d89,2017-05-20,2017-05-27,MUC,AYT,2,0
2017-04-27 08:17:05,search,6e3635,2017-05-16,2017-05-26,FRA,EDI,2,0
2017-04-27 23:41:06,search,b876b9,2017-09-18,2017-10-17,FRA,YTO,1,0
2017-04-27 13:24:54,search,20b4a1,2017-09-05,2017-10-18,MXP,ALG,4,2
2017-04-28 01:17:13,search,8f3725,2017-05-19,2017-06-03,STR,UIO,1,0
2017-04-27 19:11:00,search,7bab99,2017-05-14,2017-05-15,MUC,CPH,1,0
2017-04-27 15:13:21,search,8d2e8d,2017-08-17,2017-09-16,BER,CAI,1,0
2017-04-27 14:28:30,search,b84b7f,2017-04-30,2017-05-21,CDG,HKT,2,2
2017-04-27 20:18:09,search,0e06a9,2017-05-28,2017-06-04,PAR,IST,1,0
2017-04-27 21:20:36,search,0e568f,2017-06-28,2017-06-30,MRS,PMI,1,0
2017-04-27 19:57:34,search,e00b8c,2017-05-17,2017-05-24,MUC,AGP,2,0
2017-04-27 19:17:51,search,6f1af8,2017-07-02,2017-07-09,MUC,PMI,2,0
2017-04-27 22:36:27,search,a1c974,2017-07-18,2017-07-21,DUS,HEL,3,0
2017-04-27 17:52:41,search,5b7500,2018-02-15,2018-02-22,NCE,LIS,2,0
2017-04-28 00:00:12,search,fa809c,2017-11-09,2017-11-16,BER,MCO,1,0
2017-04-28 03:51:33,search,86bfc2,2017-09-15,2017-10-01,FRA,XMN,1,0
2017-04-27 16:07:30,search,9664fe,2017-09-05,2018-02-05,BRU,MEX,1,0
2017-04-27 21:35:04,search,7c6c2f,2017-07-02,2017-07-05,MUC,VIE,2,0
2017-04-28 02:05:37,search,a377e1,2017-05-17,2017-05-22,DUS,ALC,1,0
2017-04-27 23:51:32,search,49f581,2017-07-25,2017-07-25,AMS,GLA,2,0
2017-04-27 17:33:46,search,63efda,2018-04-19,2018-04-19,HKG,FRA,3,0
2017-04-28 03:35:59,search,cdd350,2017-08-03,2017-08-17,DUS,ALC,1,0
2017-04-27 22:40:40,search,762884,2017-06-14,2017-08-12,BER,ATH,2,0
2017-04-27 14:11:12,search,7c3c35,2017-06-24,2017-07-01,HAM,PMI,3,0
2017-04-27 14:48:56,search,7eaf17,2017-08-25,2017-09-09,DUS,OVB,2,0
2017-04-28 04:04:26,search,7818f5,2017-06-25,2017-07-29,SXF,ADB,1,0
2017-04-28 02:42:08,search,d19841,2017-05-17,2017-05-20,VIE,OPO,1,0
2017-04-27 22:26:18,search,79b970,2017-06-22,2017-07-06,AMS,MIA,1,0
2017-04-27 18:38:43,search,cbfe0a,2017-06-19,2017-06-21,BER,AMS,2,0
2017-04-27 17:45:23,search,d58fbb,2017-06-08,2017-06-15,FRA,LAX,1,0
2017-04-27 23:03:39,search,d47b56,2017-08-26,2017-08-31,HAM,PMI,2,0
2017-04-27 12:30:05,search,60b76f,2017-05-22,2017-05-26,MUC,BCN,3,0
2017-04-27 15:46:58,search,3a07c2,2017-06-21,2017-07-05,STR,MAN,1,0
2017-04-27 14:56:39,search,b26bbe,2017-05-03,2017-05-06,FRA,BCN,1,0
2017-04-27 22:01:28,search,a98103,2017-08-10,2017-09-01,FRA,MNL,2,2
2017-04-27 18:29:45,search,d6be69,2017-05-03,2017-05-05,TXL,MUC,2,0
2017-04-27 20:17:39,search,da0d52,2017-10-18,2017-10-20,SXF,OSL,1,0
2017-04-27 21:07:41,search,c0689b,2017-07-06,2017-07-13,CGN,LAS,1,0
2017-04-27 23:37:16,search,02b999,2017-09-02,2017-09-29,PAR,DPS,1,0
2017-04-28 00:04:41,search,d1e701,2017-09-18,2017-10-18,PAR,OPO,1,0
2017-04-27 20:22:42,search,225297,2017-05-02,2017-05-04,TLS,CDG,2,0
2017-04-28 00:51:32,search,e09d21,2017-05-25,2017-06-05,BCN,TYO,3,2
2017-04-27 17:27:50,search,9b1e04,2017-10-01,2017-10-08,GVA,HKG,4,0
2017-04-27 20:16:26,search,9e0f94,2017-07-17,2017-08-13,GVA,PHL,1,0
2017-04-27 18:02:44,search,71d1a1,2017-09-20,2017-09-22,LIS,OPO,2,0
2017-04-27 14:42:32,search,4a7ffd,2017-08-09,2017-08-11,LYS,VCE,1,0
2017-04-27 22:35:43,search,0e52bc,2017-08-25,2017-08-30,MRS,LON,4,0
2017-04-27 14:12:17,search,90d0ce,2017-06-24,2017-07-13,NCE,PPT,1,0
2017-04-27 21:21:00,search,ef7784,2017-11-18,2017-11-28,PAR,BER,1,0
2017-04-27 13:16:19,search,3b6b44,2017-09-28,2017-10-12,PAR,BOG,2,0
2017-04-27 19:17:13,search,5aa2f7,2017-09-14,2017-09-21,PAR,EDI,1,0
2017-04-28 00:09:21,search,10a267,2017-11-14,2017-11-18,PAR,STO,2,0
2017-04-27 16:26:15,search,73a95c,2017-10-05,2017-10-17,CDG,DPS,3,2
2017-04-28 02:11:34,search,26a825,2017-05-17,2017-05-20,GVA,LON,5,0
2017-04-27 23:39:47,search,206a81,2017-07-06,2017-07-09,GVA,VCE,2,0
2017-04-27 14:39:45,search,389668,2017-05-07,2017-10-10,MUC,STO,1,0
2017-04-27 16:39:55,search,152d5e,2017-09-20,2017-10-03,PAR,GLA,2,1
2017-04-28 00:41:05,search,2e9ba0,2017-05-27,2017-06-03,LYS,CAI,1,0
2017-04-27 21:52:03,search,b13e6e,2017-12-03,2017-12-10,MUC,ALC,1,0
2017-04-27 21:03:13,search,0592bd,2017-08-09,2017-08-21,FRA,IZM,1,0
2017-04-27 16:34:58,search,92d194,2017-11-09,2017-11-23,DUS,AYT,2,0
2017-04-27 20:57:41,search,135287,2017-09-14,2017-09-18,DUS,HAM,2,0
2017-04-27 22:19:08,search,a7cc7a,2017-10-06,2017-10-25,ZRH,MUC,3,1
2017-04-27 15:10:23,search,29e193,2017-05-18,2017-05-26,DUS,MIA,2,0
2017-04-27 16:52:19,search,ab4d60,2017-06-28,2017-06-30,HAM,VIE,3,0
2017-04-28 01:06:20,search,244150,2017-07-04,2017-07-18,FRA,SFO,3,0
2017-04-27 20:07:03,search,a98879,2017-05-03,2017-05-10,STR,TCI,1,0
2017-04-27 23:34:23,search,914cf9,2017-09-23,2017-10-21,FRA,LIS,3,0
2017-04-27 05:23:17,search,6687a4,2017-04-30,2017-05-03,CMN,ORY,1,0
2017-04-27 14:21:47,search,7b2b70,2017-05-17,2017-05-20,PAR,AMS,2,0
2017-04-27 17:33:46,search,94d995,2017-05-08,2017-05-11,NCE,VCE,2,0
2017-04-27 17:47:42,search,ea801c,2017-05-31,2017-06-07,PAR,DXB,1,0
2017-04-28 03:59:37,search,369302,2017-09-23,2017-10-09,PAR,HAN,2,1
2017-04-28 01:08:04,search,a05eb1,2017-09-14,2017-10-13,TLS,ALG,2,0
2017-04-27 14:33:24,search,d8a029,2017-09-19,2017-09-27,ORY,OPO,2,0
2017-04-27 21:44:43,search,d737d1,2017-06-01,2017-06-03,PAR,LIS,1,0
2017-04-28 00:37:13,search,51a0a7,2017-09-13,2017-11-07,HAM,ESB,2,0
2017-04-27 18:57:28,search,dc74e5,2017-05-15,2017-05-20,CGN,IST,2,0
2017-04-27 23:32:23,search,31793b,2017-08-05,2017-08-12,MUC,SIN,3,0
2017-04-27 15:00:54,search,7e3f47,2017-11-15,2017-11-18,CGN,OPO,2,0
2017-04-27 23:38:44,search,252a5e,2017-09-05,2017-09-08,DUS,MAD,4,0
2017-04-27 19:32:55,search,a75895,2017-10-26,2017-11-09,CGN,AYT,3,0
2017-04-27 18:03:43,search,64819f,2017-05-20,2017-05-20,LYS,AYT,1,0
2017-04-28 01:26:05,search,8620e8,2017-12-07,2017-12-14,PAR,DXB,2,0
2017-04-28 01:35:20,search,712977,2017-10-12,2017-10-19,DUS,BCN,2,0
2017-04-27 19:53:57,search,98d521,2017-05-05,2017-05-05,BER,DUS,2,0
2017-04-27 09:25:23,search,a7a476,2017-07-12,2017-08-11,IEV,STO,1,0
2017-04-27 18:17:40,search,b5835d,2017-04-28,2017-04-28,TXL,AYT,1,0
2017-04-27 13:59:38,search,510da1,2017-05-03,2017-05-03,SAW,STR,1,0
2017-04-27 19:19:42,search,239a38,2017-07-08,2017-07-22,MAD,NYC,1,0
2017-04-27 11:55:38,search,9c9ede,2017-08-23,2017-09-01,CGN,NYC,2,0
2017-04-27 15:58:08,search,806e97,2017-07-05,2017-07-08,FRA,PAR,2,0
2017-04-27 23:13:46,search,53084c,2018-01-09,2018-01-14,CGN,VIE,2,0
2017-04-28 01:54:21,search,81d82b,2017-08-26,2017-09-30,FRA,AYT,3,0
2017-04-27 21:51:31,search,c1053f,2017-05-02,2017-05-04,MUC,LON,1,0
2017-04-27 19:17:53,search,edea67,2017-05-16,2017-05-20,HAM,STO,1,0
2017-04-27 16:00:31,search,2fa3c0,2017-09-12,2017-10-05,MRS,DEL,1,0
2017-04-27 20:46:49,search,30231b,2017-09-24,2017-09-24,CDG,LAX,4,2
2017-04-28 00:15:12,search,d1ae94,2017-08-27,2017-10-01,CDG,MAA,4,1
2017-04-28 03:04:08,search,0ac2fb,2017-06-12,2017-06-12,BER,IST,1,0
2017-04-27 19:48:50,search,feabe9,2018-02-15,2018-03-07,STR,CMB,1,0
2017-04-27 22:04:23,search,f6fe4a,2017-05-31,2017-06-05,PAR,TLS,2,0
2017-04-27 18:22:05,search,5cd66b,2017-11-08,2017-11-23,PAR,DPS,2,0
2017-04-28 01:50:17,search,c94fc1,2017-09-08,2017-09-15,PAR,TLV,2,0
2017-04-28 03:30:06,search,cffd68,2017-05-09,2017-05-17,BER,MAD,2,0
2017-04-27 18:49:22,search,2e158f,2017-05-01,2017-05-03,FRA,BCN,1,0
2017-04-27 16:22:32,search,fbd151,2017-06-05,2017-06-08,DUS,OPO,4,0
2017-04-28 00:01:07,search,ed1f3d,2017-10-02,2017-10-05,HAM,LON,4,0
2017-04-27 21:24:59,search,ffa67c,2017-05-10,2017-05-10,MUC,GVA,2,0
2017-04-27 18:11:16,search,ab79b5,2017-11-01,2017-11-01,HAM,LIS,4,0
2017-04-27 14:45:54,search,f852d3,2017-05-09,2017-05-09,MAD,DUS,1,0
2017-04-27 16:34:12,search,f43abc,2017-06-29,2017-07-13,FRA,PHX,1,0
2017-04-27 22:11:01,search,21be81,2017-06-26,2017-06-30,LYS,EDI,1,0
2017-04-27 16:46:10,search,7ca676,2017-08-18,2017-08-18,MUC,NYC,1,0
2017-04-28 00:36:46,search,d919e0,2017-08-18,2017-08-23,BER,MOW,1,0
2017-04-27 20:15:48,search,5ef253,2017-06-06,2017-07-06,MUC,YEA,1,0
2017-04-27 21:21:31,search,454401,2017-05-04,2017-05-07,BER,PMI,1,0
2017-04-28 01:15:53,search,dc7dcc,2017-09-11,2017-09-17,FRA,DFW,2,1
2017-04-27 23:18:20,search,d4034c,2017-06-09,2017-06-17,NCE,BKK,2,1
2017-04-27 14:25:51,search,f6a24c,2017-05-17,2017-05-21,CGN,AYT,1,0
2017-04-27 18:16:19,search,c31c4a,2017-04-28,2017-04-28,PAR,TLS,1,0
2017-04-27 16:17:19,search,5f7c17,2017-07-26,2017-08-04,MUC,PPT,2,0
2017-04-24 15:09:25,search,b0205b,2017-04-25,2017-04-28,FRA,HEL,1,0
2017-04-24 15:28:37,search,d39291,2017-05-15,2017-05-25,FRA,AGP,1,0
2017-04-25 01:10:12,search,832d1e,2017-04-26,2017-04-28,TXL,MUC,1,0
2017-04-24 19:01:45,search,ca7012,2017-05-09,2017-05-12,FRA,SIN,1,0
2017-04-24 15:37:42,search,c0adec,2017-09-15,2017-09-15,PMI,STR,7,0
2017-04-25 00:33:19,search,74629a,2017-06-29,2017-07-06,DUS,FCO,2,0
2017-04-25 01:00:57,search,b88434,2017-06-25,2017-07-08,LIM,FRA,1,0
2017-04-25 01:27:13,search,3a2274,2017-06-23,2017-06-23,PAR,PRG,2,0
2017-04-24 16:48:36,search,718053,2017-07-04,2017-07-18,BER,CHI,1,0
2017-04-24 22:31:21,search,1f29b7,2017-05-20,2017-06-03,MUC,DUR,1,0
2017-04-24 23:31:25,search,8acb81,2017-05-18,2017-05-23,MUC,NCE,1,0
2017-04-24 14:52:18,search,6ed0ee,2018-03-11,2018-04-07,STR,BKK,2,2
2017-04-24 17:50:25,search,d801b3,2017-09-26,2017-10-10,CDG,TLV,1,0
2017-04-25 01:03:50,search,cc9dfa,2017-05-08,2017-05-08,FRA,MUC,1,0
2017-04-24 19:16:43,search,8c8a86,2017-04-29,2017-05-14,PAR,ATH,1,0
2017-04-24 19:15:03,search,85c356,2017-09-21,2017-09-26,MXP,PAR,1,0
2017-04-24 14:22:18,search,5476eb,2017-04-26,2017-05-03,PAR,CAI,1,0
2017-04-25 01:08:14,search,980734,2017-08-16,2017-09-27,PAR,CAI,4,2
2017-04-24 21:06:46,search,37633f,2017-04-30,2017-04-30,STR,IST,1,0
2017-04-24 10:44:22,search,1efb47,2017-04-26,2017-04-26,CGN,BER,1,0
2017-04-25 01:38:32,search,7c06ee,2017-10-31,2017-10-31,DUS,SFO,1,0
2017-04-24 16:32:26,search,7d66b1,2017-07-06,2017-07-26,ZRH,TYO,2,2
2017-04-24 17:42:00,search,934dc4,2017-04-27,2017-05-01,STR,IST,2,0
2017-04-24 21:44:08,search,b9efff,2017-05-17,2017-05-20,CGN,BER,2,0
2017-04-24 19:21:19,search,1fce34,2018-02-14,2018-02-27,FRA,BKK,2,3
2017-04-24 14:34:05,search,e41eab,2017-05-01,2017-05-08,ORY,OPO,2,0
2017-04-24 18:11:01,search,172aeb,2018-01-25,2018-01-27,MRS,YMQ,1,0
2017-04-25 00:03:01,search,a482e6,2017-05-15,2017-05-20,MUC,OPO,1,0
2017-04-24 07:56:11,search,e3593d,2017-07-12,2017-07-21,FRA,IST,1,0
2017-04-25 00:39:21,search,fd6ab0,2017-08-12,2017-09-08,PAR,NAN,1,0
2017-04-25 00:00:03,search,a4c835,2017-08-22,2017-09-01,DME,CDG,1,0
2017-04-24 14:50:25,search,fb5b61,2017-05-17,2017-06-16,BKK,FRA,1,0
2017-04-24 17:21:12,search,eba006,2017-05-07,2017-05-15,CGN,IST,1,0
2017-04-25 03:57:29,search,281808,2017-05-04,2017-05-08,MUC,DUB,2,0
2017-04-24 17:57:41,search,cb0e53,2017-06-07,2017-06-15,NCE,VCE,1,0
2017-04-25 01:20:58,search,0edca6,2017-08-20,2017-09-20,PAR,DME,1,0
2017-04-24 22:42:01,search,f5ebd1,2017-05-22,2017-05-22,OPO,PAR,1,0
2017-04-25 01:56:02,search,5e6765,2017-05-02,2017-05-16,DUS,CMB,1,0
2017-04-25 01:55:02,search,63410a,2017-05-03,2017-05-31,ORY,ALG,1,0
2017-04-25 02:12:29,search,3ae0d6,2017-10-26,2017-11-02,CDG,MIA,1,0
2017-04-24 19:29:58,search,fe1c7b,2017-04-30,2017-05-07,TLS,LIS,3,0
2017-04-24 18:11:02,search,ea6647,2017-05-27,2017-06-01,DUS,NCE,1,0
2017-04-24 16:17:22,search,56306f,2017-05-17,2017-05-20,FRA,IST,1,0
2017-04-25 01:22:31,search,5c3105,2017-06-27,2017-07-15,FRA,NYC,2,1
2017-04-24 17:21:20,search,d20720,2017-07-17,2017-07-21,FRA,PMI,1,0
2017-04-24 12:40:44,search,8dabb2,2017-06-10,2017-06-16,HAM,PMI,2,0
2017-04-25 00:32:39,search,dc2f9d,2017-06-15,2017-06-30,MUC,BCN,1,0
2017-04-24 14:03:01,search,2915af,2017-12-15,2017-12-26,MUC,ROM,1,0
2017-04-24 20:43:28,search,122e85,2017-11-17,2017-12-02,YMQ,ATL,2,0
2017-04-25 02:34:06,search,b6957e,2017-08-09,2017-09-01,CDG,SGN,4,1
2017-04-24 19:51:58,search,91705e,2017-12-13,2017-12-20,PAR,JFK,2,2
2017-04-24 04:24:43,search,679c78,2017-07-29,2017-09-06,PAR,JNB,1,0
2017-04-24 19:00:57,search,5d7b98,2017-09-22,2017-09-29,MRS,NYC,1,0
2017-04-24 12:53:09,search,50003b,2017-07-05,2017-07-08,HAM,STR,2,1
2017-04-24 22:50:20,search,e5ce83,2017-08-18,2017-09-18,FRA,MHD,2,2
2017-04-24 23:53:51,search,b5fd81,2017-06-15,2017-06-17,PAR,TLS,1,0
2017-04-24 15:12:27,search,19d13f,2017-05-11,2017-05-18,DUS,NYC,2,0
2017-04-25 00:06:29,search,5f63fc,2017-09-18,2017-10-18,BCN,CAS,2,0
2017-04-24 20:36:15,search,3888be,2017-05-20,2017-05-20,TLS,ORY,1,0
2017-04-24 10:49:40,search,230d0e,2017-05-25,2017-06-01,ORY,FCO,1,2
2017-04-24 14:54:04,search,a831b3,2017-10-07,2017-10-17,STR,BJS,3,1
2017-04-24 10:59:55,search,052fba,2017-09-02,2017-10-01,AMS,PHX,1,0
2017-04-24 11:38:06,search,5cbea0,2017-04-29,2017-05-01,FRA,ARN,1,0
2017-04-25 00:57:21,search,5eaaaa,2017-05-06,2017-05-13,STR,PAR,1,0
2017-04-24 23:57:40,search,b5fd81,2017-06-22,2017-06-24,PAR,TLS,1,0
2017-04-24 22:12:45,search,f8ba21,2017-05-04,2017-05-05,AMS,MUC,2,0
2017-04-24 23:06:04,search,1bac63,2017-08-09,2017-08-11,PAR,BER,5,0
2017-04-24 12:32:03,search,04d6ee,2017-07-05,2017-07-07,HAM,CDG,2,0
2017-04-24 21:51:33,search,18131e,2017-07-09,2017-07-16,MUC,DXB,2,0
2017-04-24 13:14:11,search,3708a6,2017-09-29,2017-10-12,PAR,YMQ,4,0
2017-04-25 00:46:52,search,5479db,2017-07-12,2017-07-14,LYS,OPO,1,0
2017-04-25 01:54:30,search,63c6c4,2017-04-29,2017-05-06,MUC,IST,2,0
2017-04-24 23:57:58,search,8a020b,2017-06-15,2017-06-22,PAR,CUN,1,0
2017-04-24 14:36:20,search,14ade9,2018-02-03,2018-02-25,NCE,BKK,1,0
2017-04-24 15:58:31,search,9cea21,2017-07-07,2017-07-13,BRU,BER,2,0
2017-04-25 02:24:09,search,e245df,2017-09-22,2017-10-16,ORY,ALG,2,2
2017-04-24 20:35:11,search,1a21ad,2017-07-29,2017-08-03,TLS,DPS,2,0
2017-04-24 11:41:18,search,8498da,2017-05-10,2017-05-16,TLS,LAS,1,0
2017-04-24 20:30:05,search,0c1c72,2017-06-11,2017-06-17,PAR,DXB,2,0
2017-04-25 02:07:30,search,036a93,2017-04-26,2017-04-30,DUS,IST,1,0
2017-04-24 04:23:21,search,f47f2b,2017-07-02,2017-07-05,DUS,HAM,1,0
2017-04-24 17:41:01,search,34aea2,2017-04-30,2017-05-05,PAR,NCE,1,0
2017-04-25 01:09:50,search,f086bc,2017-04-25,2017-04-27,MUC,CGN,1,0
2017-04-24 10:58:24,search,a67ede,2017-11-23,2017-11-23,TLS,CMN,2,0
2017-04-25 02:31:33,search,d79958,2017-09-26,2017-10-07,PAR,LIS,2,2
2017-04-24 21:32:06,search,f270cc,2018-01-17,2018-01-24,PAR,NYC,2,2
2017-04-24 14:04:18,search,ff0306,2017-07-11,2017-07-17,BCN,EWR,4,0
2017-04-24 23:30:00,search,2a6c12,2018-02-04,2018-02-25,LYS,DEN,3,0
2017-04-24 17:43:56,search,c39eba,2017-08-10,2017-08-24,PAR,ORL,1,0
2017-04-24 12:49:01,search,9f8532,2017-05-19,2017-05-23,FRA,BCN,2,0
2017-04-24 20:08:55,search,9eab81,2017-10-11,2017-10-27,DUS,CGN,1,0
2017-04-24 21:05:20,search,d3f2de,2017-08-24,2017-08-26,LYS,LON,2,0
2017-04-25 00:41:58,search,59fb1e,2017-05-16,2017-05-20,STR,HAM,1,0
2017-04-24 17:24:27,search,0f4ee7,2017-11-14,2017-11-14,DUS,NYC,2,0
2017-04-24 20:14:47,search,449b2f,2017-07-07,2017-07-11,DUS,ARN,2,0
2017-04-24 23:10:22,search,ff42b1,2017-07-06,2017-07-08,STR,BER,5,0
2017-04-24 15:24:07,search,f5523a,2017-07-12,2017-08-08,ALA,FRA,2,0
2017-04-24 15:20:59,search,b62551,2017-04-25,2017-04-28,BER,AMS,1,0
2017-04-24 23:36:21,search,d7ae3a,2017-08-18,2017-08-18,BER,NYC,1,0
2017-04-24 20:05:09,search,e10b93,2017-07-09,2017-07-09,BER,RIO,1,0
2017-04-24 14:14:24,search,dbe893,2017-05-14,2017-05-18,CGN,LIS,4,0
2017-04-24 12:32:18,search,bbc786,2017-07-19,2017-08-03,DUS,BKK,1,0
2017-04-24 08:18:23,search,9ce12c,2017-06-27,2017-07-13,DUS,MIA,1,0
2017-04-24 21:17:15,search,53a327,2018-02-12,2018-02-19,DUS,NYC,2,0
2017-04-24 18:29:50,search,0bcbe4,2017-06-14,2017-06-18,DUS,STO,2,0
2017-04-24 21:17:46,search,91207d,2017-05-13,2017-05-16,FRA,BUH,2,0
2017-04-24 15:10:26,search,ddc58c,2017-07-04,2017-07-09,FRA,HEL,1,0
2017-04-24 21:41:43,search,00dece,2017-04-27,2017-05-11,FRA,MNL,1,0
2017-04-24 12:27:46,search,5829f2,2017-07-17,2017-07-21,FRA,NCE,1,0
2017-04-25 01:02:10,search,a8b749,2017-07-17,2017-07-21,FRA,OSL,2,0
2017-04-24 20:18:16,search,eda872,2017-07-12,2017-07-14,HAM,BCN,1,0
2017-04-24 22:39:04,search,0b0596,2018-01-31,2018-01-31,MUC,BJS,1,0
2017-04-24 21:55:26,search,8d7100,2018-01-04,2018-01-23,MUC,MIA,1,0
2017-04-25 00:21:26,search,477529,2017-10-02,2017-10-18,MUC,YMQ,3,0
2017-04-25 01:43:28,search,26018b,2017-07-14,2017-07-14,OPO,BER,1,0
2017-04-24 15:14:39,search,0ce438,2017-11-07,2017-11-07,STR,PMI,1,0
2017-04-24 13:28:11,search,5b0ddf,2017-08-11,2017-08-15,STR,STO,2,0
2017-04-24 09:29:35,search,9ebda1,2017-09-21,2017-09-25,TLS,BER,1,0
2017-04-24 12:02:15,search,a2b24e,2017-05-14,2017-05-19,BER,TCI,1,0
2017-04-24 20:59:13,search,00549c,2017-05-14,2017-05-19,FRA,BKK,2,0
2017-04-24 12:48:48,search,5e3c16,2017-09-06,2017-10-18,LYS,SAW,2,2
2017-04-24 23:19:48,search,536694,2017-04-25,2017-04-28,DUS,PMI,1,0
2017-04-24 23:41:01,search,244d76,2018-03-22,2018-04-06,GVA,HKT,3,1
2017-04-24 13:34:14,search,bd816d,2017-05-08,2017-05-15,PVG,DUS,1,0
2017-04-24 23:45:09,search,d42e15,2017-09-14,2017-09-28,HAM,ALC,4,2
2017-04-24 22:21:36,search,44220e,2018-02-17,2018-02-17,PMI,FRA,2,0
2017-04-24 21:25:01,search,6ba65f,2017-05-03,2017-05-12,CGN,BCN,3,0
2017-04-25 01:45:07,search,cb5e57,2017-06-22,2017-06-27,TLS,LIS,2,0
2017-04-24 13:17:39,search,1026a5,2017-05-18,2017-05-25,PAR,BJS,2,0
2017-04-24 23:24:12,search,23b5e2,2017-05-23,2017-05-29,CDG,LIS,1,0
2017-04-24 11:56:37,search,307ff8,2017-05-23,2017-05-27,FRA,VIE,5,0
2017-04-24 21:18:53,search,bf5ec8,2017-07-19,2017-07-28,BER,BKK,1,0
2017-04-25 02:46:54,search,d3a6b3,2017-05-10,2017-05-12,BER,CPH,1,0
2017-04-24 14:07:25,search,e37ecc,2017-04-24,2017-04-24,DUS,AYT,1,0
2017-04-24 14:47:08,search,cc5c22,2017-12-02,2017-12-09,DUS,NYC,3,0
2017-04-24 19:08:22,search,f24101,2017-04-30,2017-05-08,FRA,AYT,1,0
2017-04-24 20:23:44,search,15fa1b,2017-06-13,2017-06-19,HAM,LIS,2,0
2017-04-24 22:55:39,search,6bb652,2017-12-08,2017-12-09,MUC,HAM,1,0
2017-04-24 17:56:16,search,8a6b16,2018-02-19,2018-02-19,SYD,LAX,2,0
2017-04-24 20:35:29,search,e70e1e,2017-11-15,2017-11-19,STR,CPH,2,0
2017-04-25 03:13:32,search,24b136,2017-09-07,2017-10-13,GVA,ANK,3,1
2017-04-24 23:26:41,search,82dae8,2017-05-30,2017-05-30,BCN,BHX,1,0
2017-04-24 21:21:28,search,91cde9,2017-05-27,2017-05-29,BER,BCN,2,0
2017-04-24 17:28:53,search,0500fe,2018-02-06,2018-02-27,BER,CPT,2,0
2017-04-24 23:24:43,search,24e124,2017-06-09,2017-06-16,BER,LAS,1,0
2017-04-24 13:50:55,search,73bb9f,2017-06-21,2017-07-07,BKK,DUS,1,0
2017-04-24 14:45:43,search,d257f0,2017-04-26,2017-04-26,CDG,BER,1,0
2017-04-24 16:17:18,search,143b3e,2017-05-25,2017-06-17,CTU,FRA,1,0
2017-04-24 19:53:28,search,11db35,2017-10-21,2017-11-22,DUS,ALC,2,0
2017-04-24 17:55:10,search,5088ed,2017-05-31,2017-06-07,DUS,AYT,2,0
2017-04-25 02:51:47,search,459692,2017-05-29,2017-06-06,DUS,BUD,2,0
2017-04-24 21:55:03,search,819eca,2017-06-20,2017-07-03,DUS,LAX,2,0
2017-04-24 23:44:22,search,472db0,2017-07-06,2017-07-09,DUS,LON,2,0
2017-04-24 20:44:10,search,af691a,2017-05-02,2017-05-06,DUS,LPA,1,0
2017-04-24 14:23:44,search,31faec,2017-08-15,2017-08-15,DUS,WAW,2,0
2017-04-24 13:24:59,search,2af7d2,2017-06-28,2017-06-30,FRA,BER,2,1
2017-04-24 23:38:32,search,5379bc,2018-02-11,2018-02-24,FRA,BKK,1,0
2017-04-24 15:10:25,search,a5158d,2017-05-17,2017-05-20,FRA,LIS,1,0
2017-04-24 15:36:33,search,277cd9,2017-05-03,2017-05-18,FRA,MIA,1,0
2017-04-24 19:37:06,search,8568eb,2017-06-03,2017-06-03,HAM,FRA,1,0
2017-04-24 15:54:56,search,60b07f,2017-05-26,2017-05-27,HAM,NCE,1,0
2017-04-24 19:04:08,search,14c2a4,2017-05-27,2017-05-30,HAM,PRG,2,0
2017-04-24 12:33:08,search,cb7251,2017-05-09,2017-05-17,HAM,STR,2,1
2017-04-24 13:55:12,search,565156,2017-08-18,2017-08-24,HAM,TLS,1,2
2017-04-25 00:51:39,search,fab014,2017-10-21,2017-11-01,MUC,ANC,1,0
2017-04-24 21:47:09,search,18c42e,2017-07-14,2017-07-16,MUC,CDG,3,0
2017-04-24 11:04:26,search,41e6c7,2017-06-26,2017-06-30,MUC,HAM,2,0
2017-04-24 23:54:07,search,fba6a7,2017-07-06,2017-07-19,MUC,HKT,3,1
2017-04-25 01:44:19,search,f23cc2,2017-06-21,2017-06-24,MUC,IZM,1,0
2017-04-24 16:18:03,search,df37c0,2017-09-06,2017-09-09,MUC,STO,2,0
2017-04-24 10:53:57,search,116280,2017-04-25,2017-04-29,STR,DUB,1,0
2017-04-24 14:46:01,search,118023,2017-06-22,2017-07-07,STR,GRU,1,0
2017-04-24 23:38:22,search,e44106,2017-09-18,2017-09-18,STR,LHR,1,0
2017-04-24 21:50:18,search,459872,2017-05-05,2017-05-10,MUC,CDG,2,0
2017-04-24 21:21:29,search,fbad77,2017-04-26,2017-04-29,MUC,IST,2,0
2017-04-24 23:27:03,search,ced99e,2017-05-18,2017-05-18,MRS,DPS,1,0
2017-04-24 18:10:37,search,b1fa39,2017-04-26,2017-04-27,TXL,FRA,1,0
2017-04-24 21:05:07,search,fd9a23,2017-12-06,2017-12-14,DUS,PMI,5,0
2017-04-24 16:48:14,search,7f8ce0,2017-05-28,2017-05-29,BER,BUD,2,0
2017-04-24 21:42:08,search,2ba292,2017-06-30,2017-06-30,OPO,ROM,1,0
